video_id,title,published,view_count,like_count,comment_count,duration,definition,tags,default_audio_language,madeforkid,channel_id,channelTitle
KOmGPNS-YM8,Top 8 Python Libraries You Must Know In 2023 For Data Science | Python Modules for Data Science,2022-12-22T14:00:11Z,45219,1500,45,PT5M57S,hd,"['yt:cc=on', 'python libraries for data science', 'python libraries', 'python libraries for machine learning', 'python libraries explained', 'top python libraries', 'essential python libraries for data science', 'python libraries to learn', 'popular python libraries', 'python libraries for beginners', 'python modules', 'top python modules', 'data science libraries in python', 'data visualization python library', 'python libraries for data modeling', 'must learn python libraries for data science']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
RCM-lVAfXFg,11. Dictionaries and Tuples [Python 3 Programming Tutorials],2019-05-08T04:51:05Z,109314,1237,74,PT8M46S,hd,"['python dictionary tutorial', 'python dictionary functions', 'dictionary python 3', 'python tuples tutorial', 'tuples in python', 'python dictionaries', 'dictionaries in python', 'using dictionaries in python', 'what is dictionaries in python', 'dictionary python functions', 'dictionary python tutorial', 'python dictionary basics', 'tuple in python 3', 'tuples python', 'learn tuples in python', 'tuples python tutorial', 'tuples tutorial python', 'tuple examples in python', 'what is tuple in python']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
BUOy4RUUepg,Python Pandas Tutorial 12. Stack Unstack,2017-07-02T17:10:33Z,87914,1594,61,PT5M53S,hd,"['pandas stack', 'pandas stack tutorial', 'pandas reshape', 'pandas reshape dataframe', 'python stack', 'pandas unstack', 'Python unstack', 'unstack', 'python pandas stack', 'python pandas unstack', 'unstack python pandas', 'stack python pandas', 'unstack data', 'stack in pandas', 'stack unstack in python', 'stack unstack pandas', 'pandas stack unstack tutorial', 'stack unstack python', 'python stack columns', 'stack function in pandas', 'pandas stack method', 'pandas stack dataframes', 'pandas stack unstack']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
Vig1IeU2RYk,6. Install PyCharm on Windows [Python 3 Programming Tutorials],2019-05-08T04:51:05Z,133106,1186,36,PT6M33S,hd,"['install pycharm', 'how to install pycharm', 'install pycharm on windows', 'how to install pycharm on windows', 'install pycharm on windows 10', 'install pycharm ide on windows', 'how to install pycharm on windows 10', 'pycharminstallation', 'pycharm installation tutorial', 'pycharm installation', 'how to download pycharm in windows 10', 'pycharm installation windows 10', 'how to download pycharm', 'installing pycharm on windows 10', 'download pycharm for windows 10', 'installing pycharm', 'pycharm setup']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
6XWeeEg6d3s,16. Class and Objects [Python 3 Programming Tutorials],2019-05-08T04:51:05Z,92586,1425,57,PT9M50S,hd,"['class in python', 'python classes', 'python classes and objects tutorial', 'classes and objects in python', 'what is class in python', 'python classes explained', 'python objects', 'python 3 object oriented programming', 'classes and objects python tutorial', 'classes and objects python example', 'classes and objects in python 3', 'what are classes and objects python', 'classes and objects python 3', 'classes and objects in python youtube', 'classes python', 'python classes beginners', 'classes python 3']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
sZGuyTLjsco,"Converting words to numbers, Word Embeddings | Deep Learning Tutorial 39 (Tensorflow & Python)",2021-03-13T14:30:14Z,69182,1554,63,PT11M32S,hd,"['yt:cc=on', 'word embeddings', 'word embeddings explained', 'deep learning tutorial', 'converting words to numbers', 'word embedding', 'word embeddings deep learning', 'word embeddings machine learning', 'word embedding nlp', 'tensorflow word embedding', 'word embedding with nlp', 'nlp for word embedding', 'word embedding using tensorflow', 'word embedding keras', 'what is word embedding', 'tensorflow word embedding tutorial', 'deep learning word embedding tutorial', 'word embedding nlp tutorial']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
JL_grPUnXzY,What is Data Science? | Free Data Science Course | Data Science for Beginners | codebasics,2019-12-10T03:47:20Z,480576,6537,351,PT6M47S,hd,"['codebasics', 'data science for beginners', 'data science tutorial', 'data science full course', 'python for data science', 'data science course', 'what is data science for beginners', 'data science with python', 'data science tutorial for beginners', 'learn data science', 'how to learn data science', 'python data science tutorial', 'codebasics data science', 'data science python', 'python data science', 'data science playlist', 'data scientist course', 'data science tutorial python', 'data science using python']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
LlD2hNyjjLg,Resume Tip: Concrete Proof Over a Vague Claim,2022-06-27T15:00:13Z,9342,351,4,PT44S,hd,"['yt:cc=on', 'how to write a resume', 'best resume tips', 'resume tips', 'how to make a resume', 'how to make a resume on word', 'resume tip for work proof', 'work proof for resume', 'resume', 'how to show work on resume', 'proof over a vague claim', 'proof vs vague claim']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
kqVQDXfc9hU,15. Exception Handling [Python 3 Programming Tutorials],2019-05-08T04:51:05Z,73966,976,29,PT9M10S,hd,"['python exception handling', 'python exception', 'exception in python', 'exception handling in python', 'python try except exception', 'exception handling in python with examples', 'types of exception handling in python', 'exception handling python example', 'exception handling program in python', 'exception handling in python advanced', 'exception handling python 3', 'What is Exception Handling in Python', 'how to figure out the type of exception', 'handle the python exception', 'python basics exception']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
tOuXgORsXJ4,Simple Explanation of GRU (Gated Recurrent Units) | Deep Learning Tutorial 37 (Tensorflow & Python),2021-02-21T15:00:12Z,93164,1905,31,PT8M15S,hd,"['yt:cc=on', 'gated recurrent unit explained', 'gated recurrent neural network', 'gated recurrent unit (gru)', 'gated recurrent unit vs lstm', 'gated recurrent unit tutorial', 'gru rnn explained', 'gru neural network explained', 'gated recurrent unit', 'gru architecture', 'recurrent neural network', 'what is gated recurrent unit', 'gru', 'gru deep learning', 'gated recurrent unit deep learning', 'gru lstm', 'lstm vs gru', 'lstm gru', 'gated recurrent units', 'gru rnn', 'gru neural network', 'lstm and gru']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
yCDevFTNbC0,"What is Standard Deviation and Mean Absolute Deviation | Math, Statistics for data science, ML",2021-04-23T15:00:15Z,101340,2576,141,PT8M16S,hd,"['yt:cc=on', 'standard deviation and mean absolute deviation', 'mean absolute deviation', 'mean absolute deviation vs standard deviation', 'standard deviation vs mean absolute deviation', 'mean deviation and standard deviation', 'mean absolute deviation statistics', 'what is standard deviation', 'what does standard deviation tell you', 'what is a deviation', 'what is the meaning of standard deviation', 'what is deviation in statistics', 'what do you mean by standard deviation', 'standard deviation']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
atYPhweJ7ao,"Bidirectional RNN | Deep Learning Tutorial 38 (Tensorflow, Keras & Python)",2021-02-28T15:00:16Z,52521,1145,39,PT5M50S,hd,"['yt:cc=on', 'bidirectional', 'bidirectional rnn', 'rnn', 'rnn deep learning', 'bidirectional lstm', 'bidirectional recurrent neural network', 'bidirectional nlp', 'bi directional rnn architecture', 'bi directional rnn deep learning', 'bi directional rnn', 'bi directional RNN keras', 'bidirectional rnn explained', 'tensorflow bidirectional rnn', 'deep learning bidirectional rnn', 'what is bidirectional rnn', 'deep learning rnn classification', 'tensorflow lstm bidirectional tutorial', 'tensorflow bidirectional tutorial']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
